num_doc,tipo_doc,canal,cod_dispositivo,num_trx
488065962544488774,1,POS,11821030,1
-6510513553269369885,1,POS,13634605,1
235830495556557285,1,POS,11341302,4
1497633264279813307,1,POS,10538809,1
7331717801406638138,1,POS,10989861,1
7945476973036590746,1,POS,11475795,1
-8314001765781077660,1,POS,13274428,7
350747097096620054,1,POS,13420492,1
-6490935156550731113,1,POS,15135767,1
2576627674369528738,1,POS,15132145,2
-1563466309425491643,1,POS,14796775,1
297191001987026177,1,POS,15287022,1
-1359473130742023676,1,POS,14204101,1
1045983028693335130,1,POS,13472063,1
8977685101962666203,1,POS,14089429,1
-8105921486457311304,1,POS,10880870,1
-8280871556990762917,1,POS,11096278,8
2873464731651206590,1,POS,14502892,1
9060363844036564361,1,POS,15285786,2
-8571211501004469818,1,POS,12445185,2
-2254984272742740511,1,POS,10520799,1
1849282742440678583,1,POS,15322365,1
2437178310241174918,1,POS,12993333,2
1741402186501354582,1,POS,14540827,1
8479430282877258496,1,POS,10304707,1
9046455143413864370,1,POS,10636967,1
638795214077190447,1,POS,13472063,2
-1277172993858543101,1,POS,11475811,1
-844598521819173351,1,POS,13402441,2
-1016426677304899775,1,POS,12514055,1
2686422352649228501,1,POS,12051421,1
1203402248213351210,1,POS,14089437,1
6264173091708036941,1,POS,10327682,2
-8290849026888217378,1,POS,13912449,3
-2517690104588548620,1,POS,15439250,1
-37573732323950758,1,POS,10321651,2
8167427090102628270,1,POS,15084791,1
-8727250259034966812,1,POS,11531308,12
-6943732889918790302,1,POS,12670725,4
-3459419430697678189,1,POS,14960454,2
-6656316089901638953,1,POS,15648637,1
-1764896804026921202,1,POS,12339529,1
3949050160426632961,1,POS,14510101,3
-5792863836010152988,1,POS,13774302,10
4403106384752490493,1,POS,14647986,2
2633808751320266811,1,POS,14388938,6
7558475923152587274,1,POS,13822788,1
8620072984170475068,1,POS,14523468,1
2897967407162176948,1,POS,14304620,3
2835783709886319125,1,POS,15306319,2
8420774247431028867,1,POS,10313583,1
-8361364514963702000,1,POS,11857968,6
-616110135570110296,1,POS,13333372,2
-1155262556757547212,1,POS,11066180,1
-1731022682371426977,1,POS,14540827,2
-5492680737802568678,1,POS,10315497,11
-1298651677937089772,1,POS,11096278,1
2174359369705754051,1,POS,14111074,1
-7359845429105855191,1,POS,10304632,1
-5815486043691857157,1,POS,11096278,1
155831268602814458,1,POS,13425954,1
-640004263643250050,1,POS,13586904,3
-3789413351499794066,1,POS,10319473,1
-3554475159828859570,1,POS,12302378,7
2902370918246396100,1,POS,12227542,1
-2646595641699357538,1,POS,12952719,1
843104199503507485,1,POS,10310126,1
8188311433535620390,1,POS,13541800,2
1308017321024329561,1,POS,14787840,2
-9057021469270574073,1,POS,13318241,3
-5932226018963223492,1,POS,13111471,1
923099945027381560,1,POS,12531042,1
-3613950375991055767,1,POS,14314686,1
7392995933518419129,1,POS,13575071,3
1259620747894441737,1,POS,14647986,2
7616645866524970388,1,POS,13966056,2
205918861361894330,1,POS,13220769,4
-8024857288253197715,1,POS,14594048,1
6557549308929740184,1,POS,14120794,6
-3789413351499794066,1,POS,12418984,1
501481412215063831,1,POS,13417084,1
-7930715346243032211,1,POS,14078141,2
745729723286173929,1,POS,14740583,1
-9057021469270574073,1,POS,13105309,1
4562460328426492551,1,POS,11651882,4
8638081153614373047,1,POS,10694974,1
-3695904279764497665,1,POS,13416953,1
6935072501394173668,1,POS,13856901,1
-3998356051015987707,1,POS,11240561,1
3949050160426632961,1,POS,11587953,1
-7737834875663739921,1,POS,11425055,1
-3332892776880726826,1,POS,10566420,1
-7808685149973863499,1,POS,10305233,9
-2646595641699357538,1,POS,14099360,1
7575462157729550492,1,POS,14540827,1
-6937774396895432846,1,POS,12079703,2
2430192732184101794,1,POS,13637319,1
5721799854524891239,1,POS,10932812,1
-6578428690778668215,1,POS,12445185,3
-6812619881164470791,1,POS,13425798,1
2718550451187592109,1,POS,13318308,1
-6765068529120856468,1,POS,10602407,2
-477092423770033029,1,POS,14540827,1
6861792605025121524,1,POS,11073525,1
-4098568925717391237,1,POS,13039136,1
-5791329717693361241,1,POS,13425954,1
-4577601024889479047,1,POS,15288244,1
1118105154346309743,1,POS,12971628,1
2495314652764638136,1,POS,11857968,1
-6657613408903088100,1,POS,13947387,1
9046455143413864370,1,POS,14144745,1
-8504078513732323246,1,POS,10327682,2
874414270638499800,1,POS,15631690,1
-3736718995874291145,1,POS,13637343,1
2214959352829479337,1,POS,14752851,1
8167427090102628270,1,POS,11034238,1
5210214045584018349,1,POS,15485915,2
8725333274514435631,1,POS,13446067,1
-5815486043691857157,1,POS,14363931,1
7839402912448145784,1,POS,11126513,2
3620306874340531700,1,POS,11475803,1
4227215643624695582,1,POS,13293832,1
-6766346835524190402,1,POS,14525935,1
-8710654589947463148,1,POS,12302378,6
-8812205738087971460,1,POS,14168223,1
-4362618757848213438,1,POS,11105061,1
9027857483566558950,1,POS,10305233,3
2214959352829479337,1,POS,14590608,1
2842259639570193468,1,POS,13541800,1
-2545230072086858762,1,POS,14906788,1
6694655963473547128,1,POS,14867162,3
2830861035823506372,1,POS,10602407,1
4482834107797576759,1,POS,13559984,4
3603314850862354827,1,POS,14846406,1
-8116351547607361369,1,POS,14966147,4
334692418847087718,1,POS,12301800,1
2576627674369528738,1,POS,14388938,8
3041175729033732167,1,POS,11152196,1
1824354697822082988,1,POS,12302402,1
-2026103800927155990,1,POS,13388707,1
-2648621156307441582,1,POS,13318233,3
-6416116630155126260,1,POS,13575071,2
9006952128699565161,1,POS,14354815,1
5612101432001231988,1,POS,15020050,1
-1642798691069707853,1,POS,13637343,1
1071693800328936523,1,POS,10683134,1
6694655963473547128,1,POS,10319267,1
-6649518633550781417,1,POS,12336665,1
1758144660880199993,1,POS,11303609,3
-4499800117406681848,1,POS,14862593,3
-6073027255382083784,1,POS,10773448,1
-7833291314799660386,1,POS,13823117,1
-2371645533123261428,1,POS,11453297,3
-3998356051015987707,1,POS,10609329,1
8684908236976788794,1,POS,10790590,2
592878732582016556,1,POS,11303609,2
4837724191007561214,1,POS,14375307,1
-3077166694209890335,1,POS,11096278,1
3146649056341123696,1,POS,14462089,3
7983092790712326733,1,POS,11857968,1
7925556720913932894,1,POS,12407474,3
-2085461753457744819,1,POS,11404894,2
-3127667799772904904,1,POS,14960454,1
203603950099350313,1,POS,11857968,2
-6181990599657624701,1,POS,10602407,1
4482834107797576759,1,POS,11619160,12
-5766645832029965298,1,POS,11034238,3
1581627318522555752,1,POS,10602407,1
5876035938129494934,1,POS,11496155,1
-1808802995400694356,1,POS,14267843,1
-359009959420403586,1,POS,12151163,5
-5859621865752650245,1,POS,15288764,1
-4773624925648014295,1,POS,11382314,3
-85028710189494101,1,POS,14277701,1
-8356548158561833224,1,POS,12370649,1
-3695904279764497665,1,POS,15299753,2
-5228151021400027882,1,POS,12739041,1
-4547877307040052961,1,POS,15200314,1
6337217108352033041,1,POS,12370524,1
1013584716198469504,1,POS,13637319,1
-5649383352972193638,1,POS,15413958,1
9060363844036564361,1,POS,10296747,30
8144651074848819642,1,POS,10564003,3
-6560184178674235258,1,POS,11857968,3
7500043910371591756,1,POS,10694974,1
7943361692171090329,1,POS,11408796,1
94286789781875520,1,POS,13749684,1
2292852020450812907,1,POS,10332344,1
6538421522033596515,1,POS,10321651,3
4111954574436680915,1,POS,14221527,4
-8940326431364881655,1,POS,15292162,1
-7526618918399072624,1,POS,14355671,1
335354427949393487,1,POS,15216138,1
-3494734202241845590,1,POS,10973352,1
-1569511021858900870,1,POS,13926498,1
4567733777156809446,1,POS,10318210,1
4023563062398353445,1,POS,11303609,4
-6742713784498754560,1,POS,12697447,1
4286862663314145690,1,POS,10300424,2
-2698412009986010943,1,POS,12971628,3
-7279755970780140581,1,POS,14439103,1
-3123979015830233743,1,POS,11058765,5
-1713981028990636798,1,POS,11096278,1
-8145700588622690528,1,POS,12701801,1
4811163003665548261,2,POS,13413984,1
-7085608001814987978,1,POS,10853612,2
8858349788624045818,1,POS,13485354,1
-5098839337883163109,1,POS,15170830,2
-7896661214618958792,1,POS,11805835,3
-6039153789327840133,1,POS,10301141,3
-5649383352972193638,1,POS,14740583,1
-1675076615276118127,1,POS,12627683,1
-8273783992477143458,1,POS,10304459,1
1144768178138292838,1,POS,13193990,1
8875861778043221280,1,POS,15251895,1
9006952128699565161,1,POS,11475787,1
6641061328675135514,1,POS,10332344,1
5233635915208016838,1,POS,14292130,1
5346428045312486883,1,POS,15384035,2
-6372161290954572775,1,POS,11903309,1
-5066077049535851626,1,POS,14697460,2
-1934532519042236528,1,POS,15598709,1
7925556720913932894,1,POS,13472063,1
8114886668812258834,1,POS,10305233,1
7279280466423519528,1,POS,11527546,1
-8798138281539097798,1,POS,10602407,4
-7085608001814987978,1,POS,12922720,1
6491069555840129822,1,POS,12131504,1
-1367644503191897598,1,POS,10313583,6
3021979310232312217,1,POS,12494324,1
-2545230072086858762,1,POS,13577176,1
5210214045584018349,1,POS,13184932,1
4286862663314145690,1,POS,14767727,1
-7317438192363582401,1,POS,15184716,1
-6348237779291065861,1,POS,13991419,1
-1815637780303816327,1,POS,10005593,4
3595870960267733087,1,POS,15285786,2
8541275508578218192,1,POS,12499851,1
4075712366018147380,1,POS,14960439,1
798373556195642043,1,POS,10936631,1
6518010115275943523,1,POS,12370490,2
-7145086930867520680,1,POS,15570872,1
4148434517539917724,1,POS,14944854,1
-3740314040996428592,1,POS,12378808,1
-3437969298510674137,1,POS,13388731,15
5589574593146968022,1,POS,12903324,1
9144295405406454526,1,POS,10313583,3
7224617307154411292,1,POS,14540827,1
2815213491321837695,1,POS,11824067,4
3148818955445756105,1,POS,12907507,1
-6073027255382083784,1,POS,15463490,1
7742707301452506542,1,POS,10539237,1
4562460328426492551,1,POS,15184708,1
-4760640149847683324,1,POS,12851051,2
2835783709886319125,1,POS,11241304,1
-7638790820792444896,1,POS,11508199,1
-7001095629662878855,1,POS,13220090,2
334692418847087718,1,POS,12269122,2
8360665937304501936,1,POS,10336139,1
1225244962923331391,1,POS,15163660,2
5876035938129494934,1,POS,11475787,1
4892387854796559400,1,POS,14221550,1
4297223676338943541,1,POS,12822904,1
-7075983152765066607,1,POS,15153307,1
9206935107044370594,1,POS,11857968,5
6791941802672665415,1,POS,13405246,1
-7631756135957620435,1,POS,14914121,1
2214959352829479337,1,POS,15420151,1
-3725548944479039869,1,POS,13575071,2
-4773624925648014295,1,POS,11083599,2
8755518431394234155,1,POS,14740146,3
-3672558743455927611,1,POS,13472063,2
3309145650256290352,1,POS,15095441,1
6491069555840129822,1,POS,12187878,1
692414260463426925,1,POS,11303609,3
5089511491801411190,1,POS,15084791,1
4107599106459701499,1,POS,10337640,1
-2038152210167151368,1,POS,10754653,1
3703686371142583212,1,POS,11465465,1
-1980538295910219852,1,POS,14684104,1
748095950717833293,1,POS,13164538,1
6373859882019019157,1,POS,11279189,1
3917766112802521105,1,POS,13065743,1
-1201941384375447546,1,POS,14914121,1
3099428089284042265,1,POS,11285673,1
4944338695211231890,1,POS,11794104,1
9206935107044370594,1,POS,10853612,1
-7928376737739723375,1,POS,14375000,1
-8716205906735127376,1,POS,14114706,4
3790115972539898597,1,POS,15312713,1
2688024907800909620,1,POS,11887049,1
-6728097953758113243,1,POS,13135389,3
-3627178938767898998,1,POS,14540827,1
1274984866458701403,1,POS,12895405,1
-6792410110372711012,1,POS,14524904,1
8091619621881016255,1,POS,12741476,1
-2939923719475523356,1,POS,13472063,1
-4770292308109947289,1,POS,14311997,9
-1454759203597027037,2,POS,14962740,2
-1660723376049406470,1,POS,12193322,1
2951724425043402826,1,POS,14120794,2
186492189084797884,1,POS,14738405,1
-8314561230987193497,1,POS,10316784,1
-8316909423591264444,1,POS,11034238,1
-3467749209187492737,1,POS,12766705,1
5983172093760068828,1,POS,10336139,1
-5859621865752650245,1,POS,11303609,4
1274984866458701403,1,POS,10602407,1
1368406393906163214,1,POS,10932812,1
-7407459290126910512,1,POS,13255047,1
9198445176344353039,1,POS,11884632,1
480969079851486692,1,POS,11017951,1
3389111757817657048,1,POS,14221535,1
3943261548424891236,1,POS,13077672,1
6303773313904649190,1,POS,11303609,1
-5516534533700601992,1,POS,11868718,1
-2575372061368472220,1,POS,14540827,1
-1382359268094890026,1,POS,11279189,1
-3617819468376529092,1,POS,13333372,3
5876035938129494934,1,POS,12951638,2
5816162513551731099,1,POS,14127252,4
2580778409722080163,1,POS,11941374,1
4944338695211231890,1,POS,12152047,1
3345600797923940767,1,POS,10337640,1
2947444144641178275,1,POS,11442977,1
-982128872141133516,1,POS,14089411,1
-3405734154040778941,1,POS,10932812,1
4504322502766680601,2,POS,14756076,1
3326645916765074605,1,POS,13819883,1
6861792605025121524,1,POS,13029301,1
7859037082177017758,1,POS,12245700,1
-2005979966646439142,1,POS,10807956,2
797553996774776480,1,POS,10577138,1
-8465112501444525805,1,POS,11241304,1
642468134325471667,1,POS,10336139,2
-7852438718616447673,1,POS,13508056,1
-6855510395263519575,1,POS,13716337,1
-8865640641578713130,1,POS,11824083,3
1638947603092353476,1,POS,14394498,1
7039700166204843248,1,POS,11413689,1
-1467020373256577010,1,POS,14047427,1
6135311356130410400,1,POS,11887049,4
4324437596575664641,1,POS,14527915,1
4116875892430460439,1,POS,10820033,1
-973335393250650569,1,POS,14687974,1
2916589434299009746,1,POS,10790590,3
-8426615559644782023,1,POS,14354815,1
1118105154346309743,1,POS,12302386,1
-7756632939379282725,1,POS,11058765,1
6257027702643110989,1,POS,10621928,2
-9016126763374070897,1,POS,14759989,1
7371536591681852989,1,POS,10336766,2
4510764564063644823,1,POS,12781589,4
-8280871556990762917,1,POS,15287022,1
6758381506414271463,1,POS,14699581,1
2873464731651206590,1,POS,10327682,6
-8280871556990762917,1,POS,12051447,1
430245382199338602,1,POS,14676340,1
-3413214304348972671,1,POS,14474746,1
-2031997607437621854,1,POS,10327682,1
-8859507163674859180,1,POS,13541800,1
2289890766822024520,1,POS,10602407,1
696757799857584553,1,POS,14011613,2
147663394085490911,1,POS,13901442,1
8742631298272501593,1,POS,14540827,1
4294135746045479722,1,POS,10318210,1
7859037082177017758,1,POS,12445227,1
-3797295741575064294,1,POS,14496970,1
-5529859307494234363,1,POS,13882485,1
-1715297554283204884,1,POS,13581111,1
8747857180943944183,1,POS,10316214,3
7455226590628491775,1,POS,11732088,3
-8929856298258619438,1,POS,10712255,1
3188595436993486381,1,POS,10315497,1
7177818778842302583,1,POS,11857968,2
-395468344310253119,1,POS,14510101,3
2835305718307237845,1,POS,10932812,5
696757799857584553,1,POS,11101714,1
3785376175516210347,1,POS,14491047,1
5782112460624902515,1,POS,12772976,6
-1632120311360012621,1,POS,13901442,1
-3009551955940993628,1,POS,10853612,10
2670975567567331119,1,POS,13388673,1
-1563433275500646969,1,POS,10305233,3
-9133856592611845723,1,POS,13417035,1
-5076384644328965450,1,POS,11933025,1
-8404214605896093547,1,POS,12679510,1
7700246000315864463,1,POS,12351425,1
3338015186737246237,1,POS,14374482,1
-2006296317028379637,1,POS,11195310,2
-1727955816418363653,1,POS,10920262,1
-5661926817208909141,1,POS,14464622,1
7688850897668697534,1,POS,14351563,1
6961721864580029056,1,POS,10305233,1
-1350575477790684474,1,POS,13204995,1
-8865640641578713130,1,POS,13634225,1
-5249274486651722271,1,POS,12669230,1
6641061328675135514,1,POS,14449789,1
-8571211501004469818,1,POS,14025779,1
4632454390277821816,1,POS,10313583,2
-1574269972685353585,1,POS,12601969,1
-1075875944001370116,1,POS,11651882,4
-380605990791526582,1,POS,14449789,3
-1540391933769182686,1,POS,14737191,2
-3725548944479039869,1,POS,14862593,1
2688024907800909620,1,POS,10932812,4
4487103013486379654,1,POS,10804888,1
-5565968660104638654,1,POS,10315497,3
7760221021309720562,1,POS,11258746,1
-7984209021828536303,1,POS,14355168,1
8618800519505596348,1,POS,15249063,1
8854901229097820235,1,POS,15016272,1
1981100524524887723,1,POS,14649222,1
-5815486043691857157,1,POS,14221535,2
-278478043149118793,1,POS,14567507,1
5079227972610000518,1,POS,10321651,1
-7165077721020662839,1,POS,10932812,1
-8088965210765558483,1,POS,13739701,3
2360442545302020649,1,POS,12701470,1
-5107888395346120999,1,POS,14496970,1
-7977004153143209829,1,POS,12761086,6
-5054734918192269202,1,POS,15365174,2
2269235693950906162,1,POS,13220132,2
-4700736333578404322,1,POS,12820858,1
956540030589798895,1,POS,13800784,1
-4591800580985997229,1,POS,11517539,1
-2085461753457744819,1,POS,13425566,1
-6507109842144577896,1,POS,11264322,1
4892387854796559400,1,POS,13107826,1
5338638930506541809,1,POS,11030483,3
261708802225087700,1,POS,12800181,1
5803675392027617343,1,POS,12570479,1
644708195045543700,1,POS,13220124,1
-1980538295910219852,1,POS,15092760,1
-5191399064301822670,1,POS,14474746,1
-6359146800805915982,1,POS,14960454,4
-4089911505867673023,1,POS,13333372,1
-276783222554698544,1,POS,11466232,1
-8833948248178021494,1,POS,12225272,1
-3084475552518969929,1,POS,11646221,1
-5881170504968050956,1,POS,13433552,1
-4925792628186923052,1,POS,12801197,1
5829716707801816405,1,POS,11220944,1
5395074834770510399,1,POS,13972088,1
6644964499869674283,1,POS,14402804,1
1161264945571789202,1,POS,11293412,1
-1683892258707676077,1,POS,14304075,1
7466031475026644589,1,POS,11303609,2
-7604705176666366976,1,POS,14776272,1
2313308894243670197,1,POS,12279055,1
4251358838232561199,1,POS,13705561,1
4107599106459701499,1,POS,10334092,11
